SK_ID_CURR,TARGET
100001,0.029319249684866416
100005,0.14861507122535778
100013,0.024569166919759015
100028,0.031073870731579772
100038,0.1592790062242597
100042,0.04180046962301194
100057,0.006569051037652636
100065,0.026077982783845967
100066,0.010250801746290566
100067,0.05887635356429004
100074,0.055080360386010274
100090,0.032317626385209894
100091,0.18903564277518156
100092,0.05490650496904355
100106,0.04543198147828951
100107,0.16190723375189284
100109,0.04272116639020922
100117,0.023329915437598336
100128,0.10934916093014913
100141,0.030295537479597585
100150,0.03381987535962476
100168,0.010919384030425102
100169,0.03553420960237556
100170,0.2717494581279848
100171,0.05243666124824224
100172,0.1083096606171525
100184,0.10243720978229746
100187,0.06759850791287567
100212,0.02874009766736029
100222,0.053800387773160506
100223,0.024429356555685466
100232,0.011089894734169966
100241,0.12996836387659597
100245,0.022732581799950125
100253,0.019978349697652453
100256,0.07725960653734558
100271,0.012260502954843391
100278,0.3683894001982821
100280,0.009968124454027796
100306,0.19494825570071067
100311,0.06692391641603448
100312,0.023908954412334933
100330,0.1394147181505581
100331,0.02198970514571731
100352,0.15339241214924643
100358,0.1035570285220555
100367,0.01682278579021524
100382,0.13050193459400639
100384,0.21671729051335548
100385,0.06879153498411454
100386,0.03669161815333433
100399,0.041282629507853205
100404,0.0328448226209204
100416,0.014182841485786992
100422,0.02877496132967123
100426,0.02625098458909565
100438,0.029443074858523953
100444,0.15163081876645676
100445,0.14034075890573255
100446,0.06471849014595774
100447,0.022152594179863393
100450,0.17867031112154766
100466,0.018172317174880187
100483,0.015172174582010168
100484,0.02839118638202348
100494,0.057352366121599975
100510,0.14558106795329526
100512,0.009270589276961002
100517,0.02951764228448988
100548,0.024632779514501903
100551,0.04407698805871903
100552,0.10089237493570036
100553,0.01778483967980134
100561,0.14737558815608096
100568,0.449361321675832
100569,0.015526421231623705
100591,0.12185941677864993
100592,0.026942931805866387
100602,0.029386559316597154
100607,0.06383263799641745
100613,0.06662725494210212
100617,0.07990889721546865
100618,0.0709897806570558
100622,0.06352565334195809
100625,0.1058760431797846
100677,0.09204884255060718
100699,0.03602592263465376
100702,0.31639272675382973
100711,0.038643593161416745
100729,0.11549360388987799
100740,0.2205067734689626
100744,0.13614946440698616
100745,0.041687308028085776
100747,0.06583319411045686
100751,0.3796536171631886
100752,0.0379816578298588
100753,0.14802371774598796
100754,0.2587837428770354
100760,0.044515194402262356
100762,0.09704063930618093
100763,0.031218501306293122
100765,0.017647076351977882
100770,0.08977726716002665
100772,0.03438659206926116
100777,0.026710045919248842
100791,0.016160274748851237
100792,0.008175033516578778
100797,0.02944331512281717
100823,0.02862463038787989
100826,0.02245651941065554
100830,0.04001731161790914
100836,0.20539106521082756
100872,0.0893341357229967
100910,0.03684711922871477
100913,0.09500305791101069
100918,0.024406761160878736
100931,0.008291244524829771
100952,0.03023341524553001
100953,0.0193502013494735
100965,0.15460889164910127
100970,0.02485455638041395
100982,0.17798358825817312
100983,0.3068372452527216
100984,0.07342119745846695
100987,0.031801162414623094
100997,0.06148347610796634
100998,0.2794961693778396
101002,0.0363926627931923
101005,0.12801547970146512
101008,0.4224548190494478
101020,0.041890186465797605
101021,0.07635656137022448
